date,time,node,role,site,utilization_pct,latency_ms,jitter_ms,packet_loss_pct,errors,bgp_events,ospf_events,route_changes,tunnel_state,tunnel_loss_pct,tunnel_latency_ms,rekey_count,flow_bytes,flow_packets,application_type,voice_latency_ms,video_packet_loss,erp_response_time_ms,database_latency_ms,application_traffic_drop_pct,severity,affected_nodes,affected_sites,affected_service,fault_id,network_state,future_fault_type,time_to_impact_minutes,recovery_time_minutes
2024-01-01,00:19:00,ce-br1,CE,branch1,31.09,2.582,2.987,0.0173,2,0,0,0,1,0.0202,7.537,0,4052298,25961,VOICE,29.934,0.407,142.283,3.756,0.6239,low,"[""ce-br1""]","[""branch1""]","[""VOICE""]",F000,normal,normal,0,0
2024-01-01,00:19:00,ce-br2,CE,branch2,19.8,7.353,1.038,0.0036,0,1,1,0,1,0.1096,5.635,0,42373497,5806,VOICE,19.765,0.075,98.701,7.636,0.476,low,"[""ce-br2""]","[""branch2""]","[""VOICE""]",F000,normal,normal,0,0
2024-01-01,00:19:00,ce-br3,CE,branch3,28.16,5.945,1.649,0.2355,3,0,0,0,1,0.1682,2.307,0,45186337,23612,VIDEO,22.744,0.3297,184.268,6.73,0.6139,low,"[""ce-br3""]","[""branch3""]","[""VIDEO""]",F000,normal,normal,0,0
2024-01-01,00:19:00,pe-dc1,PE,dc1,17.33,7.184,0.875,0.2212,0,0,0,0,1,0.1433,2.577,0,4491579,1593,ERP,29.13,0.3688,102.988,3.669,0.3497,medium,"[""pe-dc1""]","[""dc1""]","[""ERP""]",F000,normal,normal,0,0
2024-01-01,00:19:00,pe-hub1,PE,hub1,33.45,6.261,0.827,0.266,0,0,0,0,1,0.1655,7.869,0,38695939,1540,ERP,18.323,0.2407,52.879,3.338,0.7603,low,"[""pe-hub1""]","[""hub1""]","[""ERP""]",F000,normal,normal,0,0
2024-01-01,00:20:00,ce-br3,CE,branch3,32.79,4.975,1.913,0.2067,1,0,0,0,1,0.0019,3.973,0,36596624,49598,WEB,11.984,0.2007,170.011,2.836,0.5551,low,"[""ce-br3""]","[""branch3""]","[""WEB""]",F000,normal,normal,0,0
2024-01-01,00:20:00,ce-br5,CE,branch5,30.12,6.394,2.032,0.2829,0,0,0,0,1,0.1292,4.287,0,40981400,43207,VIDEO,26.93,0.4595,87.836,7.795,0.4605,medium,"[""ce-br5""]","[""branch5""]","[""VIDEO""]",F000,normal,normal,0,0
2024-01-01,00:20:00,ce-hub1,CE,hub1,44.47,9.285,2.441,0.1968,0,0,2,0,1,0.0263,7.808,0,41071481,11462,ERP,20.117,0.4204,159.92,5.88,0.5903,low,"[""ce-hub1""]","[""hub1""]","[""ERP""]",F000,normal,normal,0,0
2024-01-01,00:20:00,pe-dc1,PE,dc1,36.53,9.746,2.11,0.1591,0,1,0,1,1,0.1165,7.985,0,40776719,33167,DATABASE,12.562,0.1691,189.213,3.022,0.3722,low,"[""pe-dc1""]","[""dc1""]","[""DATABASE""]",F000,normal,normal,0,0
2024-01-01,00:20:00,pe-hub1,PE,hub1,42.11,8.614,0.963,0.0522,0,0,0,0,1,0.0042,2.657,0,48425141,15476,ERP,25.384,0.3123,107.291,2.851,0.1214,low,"[""pe-hub1""]","[""hub1""]","[""ERP""]",F000,normal,normal,0,0
2024-01-01,00:21:00,ce-br1,CE,branch1,27.68,5.345,0.565,0.0073,1,0,0,1,1,0.0859,8.982,0,42254744,10118,VOICE,26.053,0.2291,122.445,2.201,0.0806,low,"[""ce-br1""]","[""branch1""]","[""VOICE""]",F000,normal,normal,0,0
2024-01-01,00:21:00,ce-br2,CE,branch2,40.66,8.16,0.97,0.1066,1,0,0,0,1,0.1491,3.62,0,47945600,19029,DATABASE,16.539,0.0744,95.841,8.89,0.9963,low,"[""ce-br2""]","[""branch2""]","[""DATABASE""]",F000,normal,normal,0,0
2024-01-01,00:21:00,ce-br3,CE,branch3,27.89,6.486,2.305,0.2659,0,0,0,0,1,0.0006,6.957,0,18419157,39915,VOICE,11.86,0.2941,122.146,6.781,0.0649,low,"[""ce-br3""]","[""branch3""]","[""VOICE""]",F000,normal,normal,0,0
2024-01-01,00:21:00,ce-br5,CE,branch5,35.3,7.615,1.902,0.181,1,0,0,0,1,0.0154,2.468,0,17377677,39459,VOICE,24.154,0.3943,127.59,4.962,0.1475,low,"[""ce-br5""]","[""branch5""]","[""VOICE""]",F000,normal,normal,0,0
2024-01-01,00:21:00,pe-hub1,PE,hub1,26.49,6.34,0.722,0.0662,0,0,2,0,1,0.1272,8.285,0,6798473,21085,DATABASE,26.796,0.1919,135.781,6.29,0.1845,low,"[""pe-hub1""]","[""hub1""]","[""DATABASE""]",F000,normal,normal,0,0
2024-01-01,00:22:00,ce-br5,CE,branch5,24.52,9.594,1.624,0.233,0,0,0,0,1,0.1813,3.114,0,27088613,21143,WEB,16.947,0.4499,53.274,6.974,0.9634,medium,"[""ce-br5""]","[""branch5""]","[""WEB""]",F000,normal,normal,0,0
2024-01-01,00:22:00,ce-hub2,CE,hub2,23.78,10.506,1.903,0.157,0,0,0,0,1,0.1416,6.348,0,5004541,23456,DATABASE,19.694,0.0829,191.855,8.65,0.669,low,"[""ce-hub2""]","[""hub2""]","[""DATABASE""]",F000,normal,normal,0,0
2024-01-01,00:22:00,p-core2,P,dc1,40.48,6.965,1.592,0.2189,1,0,0,0,1,0.1314,9.653,0,4378942,3795,ERP,15.644,0.1309,87.047,9.156,0.2495,low,"[""p-core2""]","[""dc1""]","[""ERP""]",F000,normal,normal,0,0
2024-01-01,00:22:00,pe-dc1,PE,dc1,31.18,6.118,2.127,0.1636,0,0,0,0,1,0.0104,8.29,0,10866825,13672,ERP,13.294,0.1651,163.513,5.674,0.2049,low,"[""pe-dc1""]","[""dc1""]","[""ERP""]",F000,normal,normal,0,0
2024-01-01,00:22:00,pe-dc2,PE,dc1,34.61,11.368,0.631,0.1256,0,0,1,0,1,0.0396,6.523,0,23732691,48628,DATABASE,22.171,0.1748,67.114,2.361,0.2253,medium,"[""pe-dc2""]","[""dc1""]","[""DATABASE""]",F000,normal,normal,0,0
2024-01-01,00:23:00,ce-br3,CE,branch3,31.49,10.216,1.648,0.1073,0,0,0,0,1,0.1424,8.608,0,5931236,12753,WEB,12.839,0.174,117.553,7.739,0.6511,low,"[""ce-br3""]","[""branch3""]","[""WEB""]",F000,normal,normal,0,0
2024-01-01,00:23:00,ce-hub1,CE,hub1,45.72,10.796,2.676,0.0716,0,1,0,0,1,0.0928,9.274,0,27396388,25392,WEB,12.109,0.3284,173.315,4.424,0.7756,low,"[""ce-hub1""]","[""hub1""]","[""WEB""]",F000,normal,normal,0,0
2024-01-01,00:23:00,p-core2,P,dc1,20.81,10.819,1.569,0.0487,0,0,0,0,1,0.1781,2.635,0,36843328,10183,VIDEO,27.164,0.4095,131.119,7.392,0.3144,low,"[""p-core2""]","[""dc1""]","[""VIDEO""]",F000,normal,normal,0,0
2024-01-01,00:23:00,pe-dc2,PE,dc1,48.76,4.038,1.808,0.0861,1,0,0,0,1,0.183,6.264,0,8739786,35099,ERP,25.865,0.1584,178.577,9.155,0.2769,low,"[""pe-dc2""]","[""dc1""]","[""ERP""]",F000,normal,normal,0,0
2024-01-01,00:23:00,pe-hub2,PE,hub2,49.42,3.407,1.005,0.0553,1,0,0,0,1,0.0167,9.059,0,40376573,25755,DATABASE,29.343,0.2089,197.617,7.011,0.6347,low,"[""pe-hub2""]","[""hub2""]","[""DATABASE""]",F000,normal,normal,0,0
2024-01-01,00:24:00,ce-br1,CE,branch1,28.31,11.768,0.777,0.1268,0,0,1,0,1,0.0584,9.286,0,37944133,40440,VIDEO,10.36,0.4814,159.001,3.743,0.8294,low,"[""ce-br1""]","[""branch1""]","[""VIDEO""]",F000,normal,normal,0,0
2024-01-01,00:24:00,ce-br5,CE,branch5,24.85,10.728,0.781,0.2111,0,0,0,0,1,0.0938,4.41,0,30319516,15564,WEB,15.998,0.3716,57.221,9.126,0.8523,medium,"[""ce-br5""]","[""branch5""]","[""WEB""]",F000,normal,normal,0,0
2024-01-01,00:24:00,p-core2,P,dc1,38.37,7.932,2.731,0.0556,0,0,0,0,1,0.1166,9.964,0,42929108,26550,VOICE,11.273,0.4157,139.847,2.034,0.0939,low,"[""p-core2""]","[""dc1""]","[""VOICE""]",F000,normal,normal,0,0
2024-01-01,00:24:00,pe-dc1,PE,dc1,25.69,4.126,0.583,0.0912,2,0,0,0,1,0.0521,9.258,0,33865883,28461,VIDEO,12.22,0.2235,119.054,8.781,0.5466,low,"[""pe-dc1""]","[""dc1""]","[""VIDEO""]",F000,normal,normal,0,0
2024-01-01,00:24:00,pe-dc2,PE,dc1,36.73,5.524,2.604,0.1414,2,0,0,0,1,0.0139,3.399,0,42931125,12131,WEB,26.741,0.1396,146.432,7.247,0.5127,low,"[""pe-dc2""]","[""dc1""]","[""WEB""]",F000,normal,normal,0,0
2024-01-01,00:25:00,ce-br1,CE,branch1,39.99,8.079,1.273,0.2471,2,0,0,0,1,0.0119,6.83,0,34642905,6609,WEB,17.677,0.2281,105.358,2.089,0.4189,medium,"[""ce-br1""]","[""branch1""]","[""WEB""]",F000,normal,normal,0,0
2024-01-01,00:25:00,p-core1,P,dc1,23.31,7.124,0.761,0.1154,0,0,1,0,1,0.1013,7.073,0,4475678,13465,VIDEO,17.237,0.2362,56.847,2.26,0.2768,low,"[""p-core1""]","[""dc1""]","[""VIDEO""]",F000,normal,normal,0,0
2024-01-01,00:25:00,pe-dc2,PE,dc1,47.61,5.97,0.718,0.1851,0,0,0,0,1,0.0987,7.618,0,49648025,7442,VOICE,15.495,0.1973,113.274,4.699,0.9076,low,"[""pe-dc2""]","[""dc1""]","[""VOICE""]",F000,normal,normal,0,0
2024-01-01,00:25:00,pe-hub2,PE,hub2,49.0,5.313,1.705,0.0588,1,0,0,0,1,0.0015,3.753,0,2799346,6293,WEB,16.777,0.4013,135.807,5.614,0.2935,low,"[""pe-hub2""]","[""hub2""]","[""WEB""]",F000,normal,normal,0,0
2024-01-01,00:26:00,ce-br1,CE,branch1,19.97,2.117,1.555,0.0885,0,0,0,0,1,0.1117,4.745,0,36729500,32962,VOICE,26.912,0.3462,114.49,7.057,0.2754,low,"[""ce-br1""]","[""branch1""]","[""VOICE""]",F000,normal,normal,0,0
2024-01-01,00:26:00,ce-br2,CE,branch2,20.41,2.254,2.115,0.1911,0,0,0,0,1,0.1354,6.846,0,18865092,11676,DATABASE,29.761,0.227,153.241,2.265,0.4856,low,"[""ce-br2""]","[""branch2""]","[""DATABASE""]",F000,normal,normal,0,0
2024-01-01,00:26:00,ce-hub2,CE,hub2,15.96,7.055,2.91,0.1153,0,0,0,0,1,0.0047,8.05,0,23467627,15172,WEB,28.002,0.0581,193.388,3.826,0.8884,low,"[""ce-hub2""]","[""hub2""]","[""WEB""]",F000,normal,normal,0,0
2024-01-01,00:26:00,p-core1,P,dc1,25.72,9.89,1.616,0.2395,3,0,0,0,1,0.1202,7.645,0,34731845,19353,VOICE,13.337,0.2153,71.389,9.011,0.3459,low,"[""p-core1""]","[""dc1""]","[""VOICE""]",F000,normal,normal,0,0
2024-01-01,00:26:00,pe-dc2,PE,dc1,41.29,2.71,0.7,0.1064,2,0,0,0,1,0.1272,9.306,0,31016099,43811,ERP,24.479,0.0603,185.368,1.598,0.534,low,"[""pe-dc2""]","[""dc1""]","[""ERP""]",F000,normal,normal,0,0
2024-01-01,00:27:00,ce-br1,CE,branch1,17.02,5.424,1.176,0.2899,0,0,0,0,1,0.0888,7.01,0,24955993,20687,DATABASE,29.877,0.4402,143.511,6.124,0.6207,low,"[""ce-br1""]","[""branch1""]","[""DATABASE""]",F000,degrading,ospf_flap,70,0
2024-01-01,00:27:00,ce-br2,CE,branch2,22.05,5.951,0.599,0.1427,0,0,1,0,1,0.1067,8.96,0,7401964,39734,VOICE,12.496,0.3971,91.365,8.894,0.944,low,"[""ce-br2""]","[""branch2""]","[""VOICE""]",F000,degrading,ospf_flap,70,0
2024-01-01,00:27:00,ce-br4,CE,branch4,20.21,6.627,2.952,0.145,1,0,0,0,1,0.1524,5.092,0,26052497,25123,VIDEO,21.546,0.4328,197.111,4.668,0.8275,low,"[""ce-br4""]","[""branch4""]","[""VIDEO""]",F000,degrading,ospf_flap,70,0
2024-01-01,00:27:00,ce-hub2,CE,hub2,41.76,7.735,2.89,0.0601,0,0,0,0,1,0.1786,2.5,0,44289773,22967,DATABASE,20.209,0.3133,188.957,1.172,0.4768,low,"[""ce-hub2""]","[""hub2""]","[""DATABASE""]",F000,degrading,ospf_flap,70,0
2024-01-01,00:27:00,pe-hub1,PE,hub1,36.1,10.267,2.96,0.0865,1,0,0,0,1,0.0308,6.43,0,27543535,38333,ERP,26.673,0.2202,95.35,3.334,0.1946,low,"[""pe-hub1""]","[""hub1""]","[""ERP""]",F000,degrading,ospf_flap,70,0
2024-01-01,00:28:00,ce-br2,CE,branch2,29.18,11.061,1.304,0.1429,0,0,1,0,1,0.1296,2.983,0,44544294,25651,VIDEO,18.987,0.2929,143.718,1.646,0.6826,medium,"[""ce-br2""]","[""branch2""]","[""VIDEO""]",F000,degrading,ospf_flap,70,0
2024-01-01,00:28:00,ce-br5,CE,branch5,48.17,2.723,2.888,0.1568,0,0,0,0,1,0.1414,2.402,0,4572189,20740,VOICE,15.906,0.1162,92.151,8.231,0.9292,low,"[""ce-br5""]","[""branch5""]","[""VOICE""]",F000,degrading,ospf_flap,70,0
2024-01-01,00:28:00,ce-dc1,CE,dc1,44.2,9.405,0.857,0.226,1,0,0,0,1,0.0177,5.901,0,4804817,20969,VOICE,18.142,0.033,102.323,1.999,0.8082,medium,"[""ce-dc1""]","[""dc1""]","[""VOICE""]",F000,degrading,ospf_flap,70,0
2024-01-01,00:28:00,pe-hub1,PE,hub1,23.47,9.14,2.556,0.2412,0,0,0,0,1,0.0543,5.974,0,14929430,7557,VOICE,22.591,0.0272,162.297,3.858,0.0001,medium,"[""pe-hub1""]","[""hub1""]","[""VOICE""]",F000,degrading,ospf_flap,70,0
2024-01-01,00:28:00,pe-hub2,PE,hub2,39.07,9.227,2.231,0.0403,0,0,0,0,1,0.0421,9.66,0,1434300,49893,ERP,23.536,0.4142,94.193,1.129,0.7379,low,"[""pe-hub2""]","[""hub2""]","[""ERP""]",F000,degrading,ospf_flap,70,0
2024-01-01,00:29:00,ce-br2,CE,branch2,30.18,11.099,1.443,0.2892,0,0,0,0,1,0.1265,7.631,0,1213800,9180,DATABASE,24.261,0.3332,194.907,7.849,0.9508,low,"[""ce-br2""]","[""branch2""]","[""DATABASE""]",F000,degrading,ospf_flap,70,0
2024-01-01,00:29:00,ce-br5,CE,branch5,32.89,2.469,1.19,0.2121,0,0,0,0,1,0.1482,4.53,0,5992727,18651,ERP,15.408,0.4214,97.002,8.1,0.8919,medium,"[""ce-br5""]","[""branch5""]","[""ERP""]",F000,degrading,ospf_flap,70,0
2024-01-01,00:29:00,ce-dc1,CE,dc1,39.59,4.981,0.763,0.2345,1,0,1,0,1,0.0915,3.671,0,19066651,19120,WEB,11.047,0.3838,112.476,8.4,0.8503,low,"[""ce-dc1""]","[""dc1""]","[""WEB""]",F000,degrading,ospf_flap,70,0
2024-01-01,00:29:00,p-core1,P,dc1,22.42,8.574,1.681,0.264,0,0,0,0,1,0.0273,7.213,0,37191275,16465,DATABASE,22.897,0.1976,156.981,2.793,0.8902,medium,"[""p-core1""]","[""dc1""]","[""DATABASE""]",F000,degrading,ospf_flap,70,0
2024-01-01,00:29:00,pe-hub1,PE,hub1,25.06,5.678,0.645,0.0335,0,0,0,0,1,0.0758,4.699,0,1947053,7094,WEB,18.273,0.2464,110.643,5.778,0.5951,low,"[""pe-hub1""]","[""hub1""]","[""WEB""]",F000,degrading,ospf_flap,70,0
2024-01-01,00:30:00,ce-br1,CE,branch1,20.14,10.111,2.09,0.1164,1,0,1,0,1,0.178,7.662,0,4047958,8217,WEB,10.157,0.3155,117.151,2.208,0.9579,low,"[""ce-br1""]","[""branch1""]","[""WEB""]",F000,degrading,ospf_flap,70,0
2024-01-01,00:30:00,ce-br2,CE,branch2,15.35,6.641,2.909,0.1557,1,0,0,0,1,0.1952,3.004,0,1830435,38737,VOICE,26.143,0.0601,89.837,1.158,0.2933,low,"[""ce-br2""]","[""branch2""]","[""VOICE""]",F000,degrading,ospf_flap,70,0
2024-01-01,00:30:00,ce-hub2,CE,hub2,42.06,7.18,1.37,0.1115,0,0,0,1,1,0.0047,9.188,0,39376722,39238,ERP,19.16,0.199,95.437,1.591,0.2282,low,"[""ce-hub2""]","[""hub2""]","[""ERP""]",F000,degrading,ospf_flap,70,0
2024-01-01,00:30:00,p-core1,P,dc1,23.63,6.841,2.369,0.1421,0,1,0,1,1,0.1926,2.605,0,18918356,12043,VIDEO,13.917,0.0704,143.362,8.032,0.5783,low,"[""p-core1""]","[""dc1""]","[""VIDEO""]",F000,degrading,ospf_flap,70,0
2024-01-01,00:30:00,pe-hub1,PE,hub1,33.54,4.419,1.752,0.2039,0,0,0,0,1,0.1093,5.463,0,3151097,9121,VOICE,18.911,0.1046,57.497,8.593,0.9812,medium,"[""pe-hub1""]","[""hub1""]","[""VOICE""]",F000,degrading,ospf_flap,70,0
2024-01-01,00:31:00,ce-br3,CE,branch3,16.57,9.61,1.429,0.1177,3,0,0,0,1,0.1128,4.869,0,33174922,12779,VOICE,13.832,0.4591,65.271,5.554,0.2209,low,"[""ce-br3""]","[""branch3""]","[""VOICE""]",F000,degrading,ospf_flap,70,0
2024-01-01,00:31:00,ce-dc1,CE,dc1,47.42,4.287,2.086,0.0666,0,0,0,0,1,0.0857,2.233,0,24563617,33459,VOICE,12.37,0.1444,109.675,9.276,0.9933,low,"[""ce-dc1""]","[""dc1""]","[""VOICE""]",F000,degrading,ospf_flap,70,0
2024-01-01,00:31:00,ce-hub1,CE,hub1,16.36,2.36,0.938,0.26,0,1,0,0,1,0.1033,8.07,0,14842307,18299,DATABASE,27.882,0.4732,183.884,4.775,0.7804,medium,"[""ce-hub1""]","[""hub1""]","[""DATABASE""]",F000,degrading,ospf_flap,70,0
2024-01-01,00:31:00,ce-hub2,CE,hub2,42.76,10.538,1.105,0.2882,0,2,1,0,1,0.0874,6.748,0,4580996,31494,ERP,29.624,0.0951,168.889,9.171,0.9437,low,"[""ce-hub2""]","[""hub2""]","[""ERP""]",F000,degrading,ospf_flap,70,0
2024-01-01,00:31:00,pe-dc2,PE,dc1,48.6,7.215,2.943,0.2272,0,0,0,0,1,0.1281,7.333,0,8972287,28689,WEB,25.433,0.2494,51.815,1.081,0.357,medium,"[""pe-dc2""]","[""dc1""]","[""WEB""]",F000,degrading,ospf_flap,70,0
2024-01-01,00:32:00,ce-br4,CE,branch4,41.99,8.547,0.879,0.2628,0,0,0,0,1,0.0256,8.124,0,1000570,21411,WEB,20.45,0.0273,195.962,3.035,0.3042,medium,"[""ce-br4""]","[""branch4""]","[""WEB""]",F000,degrading,ospf_flap,70,0
2024-01-01,00:32:00,ce-hub2,CE,hub2,25.64,4.304,0.504,0.2188,1,0,0,0,1,0.0845,4.423,0,16939461,35918,VIDEO,26.336,0.0908,105.641,9.117,0.8067,low,"[""ce-hub2""]","[""hub2""]","[""VIDEO""]",F000,degrading,ospf_flap,70,0
2024-01-01,00:32:00,p-core2,P,dc1,49.47,9.542,1.483,0.1772,1,0,0,0,1,0.1561,6.67,0,47658867,3078,VOICE,15.307,0.3008,94.484,7.43,0.759,low,"[""p-core2""]","[""dc1""]","[""VOICE""]",F000,degrading,ospf_flap,70,0
2024-01-01,00:32:00,pe-dc2,PE,dc1,31.67,6.975,1.012,0.1773,0,0,0,0,1,0.0142,2.552,0,47098441,25839,DATABASE,18.188,0.4054,175.374,3.99,0.6936,low,"[""pe-dc2""]","[""dc1""]","[""DATABASE""]",F000,degrading,ospf_flap,70,0
2024-01-01,00:32:00,pe-hub2,PE,hub2,18.59,7.139,1.772,0.1108,2,0,0,1,1,0.1458,8.894,0,14429507,40546,VIDEO,13.905,0.1727,100.342,9.807,0.8565,low,"[""pe-hub2""]","[""hub2""]","[""VIDEO""]",F000,degrading,ospf_flap,70,0
2024-01-01,00:33:00,ce-br4,CE,branch4,39.54,9.271,1.905,0.2841,0,0,0,0,1,0.1469,5.075,0,2234477,42110,DATABASE,10.228,0.3518,195.539,4.939,0.235,low,"[""ce-br4""]","[""branch4""]","[""DATABASE""]",F000,degrading,ospf_flap,70,0
2024-01-01,00:33:00,ce-br5,CE,branch5,45.5,8.727,2.492,0.0751,1,0,1,0,1,0.0104,6.391,0,15094003,16032,ERP,17.059,0.3106,100.107,7.594,0.4045,low,"[""ce-br5""]","[""branch5""]","[""ERP""]",F000,degrading,ospf_flap,70,0
2024-01-01,00:33:00,p-core2,P,dc1,49.31,2.675,1.797,0.0538,1,0,0,0,1,0.0845,4.772,0,20483006,13949,DATABASE,14.107,0.2415,90.28,3.587,0.6568,low,"[""p-core2""]","[""dc1""]","[""DATABASE""]",F000,degrading,ospf_flap,70,0
2024-01-01,00:33:00,pe-hub1,PE,hub1,39.67,10.171,1.866,0.2901,0,0,0,0,1,0.0359,8.4,0,28082646,20431,VIDEO,12.634,0.4326,73.591,3.788,0.29,low,"[""pe-hub1""]","[""hub1""]","[""VIDEO""]",F000,degrading,ospf_flap,70,0
2024-01-01,00:33:00,pe-hub2,PE,hub2,17.39,9.838,1.214,0.1298,1,0,0,1,1,0.1343,7.058,0,10750614,21498,VOICE,25.019,0.0507,91.678,3.487,0.432,low,"[""pe-hub2""]","[""hub2""]","[""VOICE""]",F000,degrading,ospf_flap,70,0
2024-01-01,00:34:00,ce-br1,CE,branch1,48.9,8.036,0.692,0.0227,1,0,0,0,1,0.1297,4.139,0,1740423,48285,ERP,15.018,0.338,155.994,6.49,0.3129,low,"[""ce-br1""]","[""branch1""]","[""ERP""]",F000,degrading,ospf_flap,70,0
2024-01-01,00:34:00,ce-br2,CE,branch2,17.84,11.515,2.596,0.2415,2,0,0,0,1,0.1476,6.172,0,4354477,19184,DATABASE,28.415,0.2922,130.75,3.42,0.3684,low,"[""ce-br2""]","[""branch2""]","[""DATABASE""]",F000,degrading,ospf_flap,70,0
2024-01-01,00:34:00,ce-br4,CE,branch4,37.32,4.42,2.285,0.0274,0,0,0,0,1,0.0497,3.715,0,14269510,13130,VIDEO,11.251,0.2295,159.91,6.461,0.6729,low,"[""ce-br4""]","[""branch4""]","[""VIDEO""]",F000,degrading,ospf_flap,70,0
2024-01-01,00:34:00,ce-br5,CE,branch5,48.52,5.99,2.6,0.0566,2,0,0,0,1,0.1497,9.316,0,22267027,13676,ERP,18.688,0.3617,51.358,6.305,0.6133,low,"[""ce-br5""]","[""branch5""]","[""ERP""]",F000,degrading,ospf_flap,70,0
2024-01-01,00:34:00,ce-dc1,CE,dc1,24.49,7.977,2.665,0.284,0,0,1,0,1,0.0405,6.701,0,35355840,34325,VIDEO,18.163,0.0077,137.439,3.278,0.4503,medium,"[""ce-dc1""]","[""dc1""]","[""VIDEO""]",F000,degrading,ospf_flap,70,0
2024-01-01,00:35:00,ce-hub2,CE,hub2,15.07,9.187,2.331,0.1545,0,0,0,0,1,0.1782,3.932,0,18359295,6161,VIDEO,14.447,0.2596,141.163,3.208,0.0577,low,"[""ce-hub2""]","[""hub2""]","[""VIDEO""]",F000,degrading,ospf_flap,70,0
2024-01-01,00:35:00,p-core2,P,dc1,28.75,7.534,1.758,0.0582,1,0,0,0,1,0.0878,6.884,0,8857904,34008,VIDEO,13.585,0.347,84.44,2.058,0.1653,low,"[""p-core2""]","[""dc1""]","[""VIDEO""]",F000,degrading,ospf_flap,70,0
2024-01-01,00:35:00,pe-dc1,PE,dc1,25.84,4.5,1.788,0.1607,0,0,0,0,1,0.0616,9.31,0,47687935,17010,ERP,17.088,0.2528,191.168,8.887,0.1026,low,"[""pe-dc1""]","[""dc1""]","[""ERP""]",F000,degrading,ospf_flap,70,0
2024-01-01,00:35:00,pe-dc2,PE,dc1,46.34,8.665,2.468,0.1363,1,0,0,0,1,0.1299,9.49,0,4136310,41412,VOICE,15.848,0.222,53.287,3.709,0.5026,low,"[""pe-dc2""]","[""dc1""]","[""VOICE""]",F000,degrading,ospf_flap,70,0
2024-01-01,00:35:00,pe-hub2,PE,hub2,16.97,6.911,2.818,0.0316,1,0,0,0,1,0.0321,2.564,0,10096688,33546,VIDEO,27.634,0.4071,152.77,1.994,0.2892,low,"[""pe-hub2""]","[""hub2""]","[""VIDEO""]",F000,degrading,ospf_flap,70,0
2024-01-01,00:36:00,ce-br1,CE,branch1,28.69,4.342,1.049,0.288,1,0,0,0,1,0.1393,7.617,0,9413001,25505,DATABASE,18.239,0.4353,144.713,5.793,0.1154,medium,"[""ce-br1""]","[""branch1""]","[""DATABASE""]",F000,degrading,ospf_flap,69,0
2024-01-01,00:36:00,ce-br2,CE,branch2,23.86,2.1,2.309,0.1607,2,0,0,0,1,0.0903,3.468,0,42893726,44245,WEB,19.326,0.0378,108.174,8.232,0.9018,low,"[""ce-br2""]","[""branch2""]","[""WEB""]",F000,degrading,ospf_flap,69,0
2024-01-01,00:36:00,ce-br4,CE,branch4,17.4,5.696,1.661,0.2168,1,0,0,0,1,0.0968,2.043,0,40420237,38867,DATABASE,20.968,0.0332,164.977,6.253,0.782,low,"[""ce-br4""]","[""branch4""]","[""DATABASE""]",F000,degrading,ospf_flap,69,0
2024-01-01,00:36:00,p-core2,P,dc1,22.12,2.67,2.693,0.1168,0,1,0,0,1,0.0751,8.431,0,22240139,49861,ERP,21.181,0.1606,83.017,4.155,0.3725,low,"[""p-core2""]","[""dc1""]","[""ERP""]",F000,degrading,ospf_flap,69,0
2024-01-01,00:36:00,pe-dc1,PE,dc1,36.2,3.172,1.343,0.0429,1,0,0,0,1,0.1016,5.354,0,1888078,39845,WEB,11.381,0.2371,134.102,6.656,0.6886,low,"[""pe-dc1""]","[""dc1""]","[""WEB""]",F000,degrading,ospf_flap,69,0
2024-01-01,00:37:00,ce-br1,CE,branch1,41.31,10.03,1.795,0.0421,1,0,0,0,1,0.1781,8.0,0,45503195,38177,ERP,21.943,0.3271,183.369,6.209,0.6324,low,"[""ce-br1""]","[""branch1""]","[""ERP""]",F000,degrading,ospf_flap,68,0
2024-01-01,00:37:00,ce-hub2,CE,hub2,18.09,8.989,1.421,0.1297,0,0,0,0,1,0.0487,6.459,0,2909986,33675,WEB,16.461,0.449,183.218,3.928,0.901,low,"[""ce-hub2""]","[""hub2""]","[""WEB""]",F000,degrading,ospf_flap,68,0
2024-01-01,00:37:00,p-core1,P,dc1,20.48,6.739,2.291,0.0813,0,0,0,0,1,0.085,9.263,0,25845922,10208,VOICE,11.539,0.3481,107.42,8.396,0.6595,low,"[""p-core1""]","[""dc1""]","[""VOICE""]",F000,degrading,ospf_flap,68,0
2024-01-01,00:37:00,p-core2,P,dc1,49.87,10.254,2.612,0.0747,0,0,0,1,1,0.1496,8.453,0,43043140,49883,WEB,14.83,0.0202,111.679,2.171,0.0224,low,"[""p-core2""]","[""dc1""]","[""WEB""]",F000,degrading,ospf_flap,68,0
2024-01-01,00:37:00,pe-hub2,PE,hub2,42.87,4.719,2.231,0.0792,1,0,0,0,1,0.1389,3.75,0,30169860,13967,VOICE,23.239,0.4075,166.704,7.848,0.1877,low,"[""pe-hub2""]","[""hub2""]","[""VOICE""]",F000,degrading,ospf_flap,68,0
2024-01-01,00:38:00,ce-br1,CE,branch1,16.87,6.548,2.187,0.2033,0,1,0,0,1,0.1394,7.189,0,14489122,8654,VOICE,22.719,0.2997,76.903,7.346,0.4552,medium,"[""ce-br1""]","[""branch1""]","[""VOICE""]",F000,degrading,ospf_flap,67,0
